file,ground_truth,removed_line
877_missing_MOSFET.net,MOSFET,M2 (net13 net13 net22 VDD) pmos4
878_missing_MOSFET.net,MOSFET,M7 (net22 VOUT1 IB2 VSS) nmos4
879_missing_MOSFET.net,MOSFET,M21 (net100 VIN1 VSS VSS) nmos4
88_missing_MOSFET.net,MOSFET,M6 (VOUT2 VB1 VDD VDD) pmos4
880_missing_MOSFET.net,MOSFET,M14 (IB4 net134 VSS VSS) nmos4
881_missing_MOSFET.net,MOSFET,M15 (net46 VB3 net47 net38) pmos4
882_missing_BJT.net,BJT,Q2 (net7 VIN1 net13 0) npn
883_missing_Resistor.net,Resistor,R4 (net21 VIN1) resistor
884_missing_Capacitor.net,Capacitor,C0 (VOUT1 net14) capacitor
885_missing_MOSFET.net,MOSFET,M0 (IB1 net22 VDD VDD) pmos4
886_missing_MOSFET.net,MOSFET,M2 (VOUT1 IB1 VDD VDD) pmos4
887_missing_MOSFET.net,MOSFET,M10 (net27 VB3 VSS VSS) nmos4
888_missing_MOSFET.net,MOSFET,M42 (net0102 net062 VSS VSS) nmos4
889_missing_BJT.net,BJT,Q0 (net8 VB1 VDD 0) pnp
890_missing_Resistor.net,Resistor,R2 (VDD net23) resistor
891_missing_Resistor.net,Resistor,R4 (net40 VSS) resistor
892_missing_BJT.net,BJT,Q8 (net14 net7 net26 0) npn
893_missing_BJT.net,BJT,Q3 (net15 VB1 VB2 0) npn
894_missing_Resistor.net,Resistor,R1 (VDD net38) resistor
895_missing_Resistor.net,Resistor,R5 (VDD net37) resistor
896_missing_BJT.net,BJT,Q19 (net39 net13 net55 0) npn
897_missing_BJT.net,BJT,Q1 (net24 net27 net33 0) pnp
898_missing_MOSFET.net,MOSFET,M2 (VOUT1 IB1 VDD VDD) pmos4
899_missing_MOSFET.net,MOSFET,M3 (IB1 IB1 VB1 VDD) pmos4
9_missing_MOSFET.net,MOSFET,M1 (VOUT1 VIN1 VSS VSS) nmos4
90_missing_MOSFET.net,MOSFET,M3 (VOUT1 VOUT2 VDD VDD) pmos4
900_missing_BJT.net,BJT,Q5 (VOUT1 IB1 VSS 0) npn
901_missing_BJT.net,BJT,Q2 (net14 VB1 VDD 0) pnp
902_missing_MOSFET.net,MOSFET,M7 (IB2 net16 VDD VDD) pmos4
903_missing_BJT.net,BJT,Q17 (net27 VIN1 VDD 0) pnp
904_missing_BJT.net,BJT,Q10 (net22 net16 net30 0) npn
905_missing_MOSFET.net,MOSFET,M1 (net13 net8 VDD VDD) pmos4
906_missing_MOSFET.net,MOSFET,M1 (net13 net10 VDD VDD) pmos4
907_missing_MOSFET.net,MOSFET,M5 (VOUT1 IB3 VSS VSS) nmos4
908_missing_MOSFET.net,MOSFET,M0 (net9 VIN2 IB1 VDD) pmos4
909_missing_MOSFET.net,MOSFET,M5 (net24 net19 VSS VSS) nmos4
910_missing_Capacitor.net,Capacitor,C0 (VOUT1 IB4) capacitor
911_missing_MOSFET.net,MOSFET,M4 (net5 VB2 net17 VSS) nmos4
912_missing_MOSFET.net,MOSFET,M12 (net17 net17 net16 VSS) nmos4
913_missing_BJT.net,BJT,Q2 (net5 net1 VSS 0) npn
914_missing_MOSFET.net,MOSFET,M6 (VOUT1 net20 VSS VSS) nmos4
915_missing_BJT.net,BJT,Q1 (IOUT2 VIN4 net10 0) npn
916_missing_BJT.net,BJT,Q4 (net11 VIN3 net12 0) npn
917_missing_BJT.net,BJT,Q4 (net7 VIN1 net24 0) npn
918_missing_BJT.net,BJT,Q3 (net9 net9 VSS 0) npn
919_missing_BJT.net,BJT,Q4 (net19 net19 net14 0) npn
92_missing_MOSFET.net,MOSFET,M1 (net016 VB1 VSS VSS) nmos4
920_missing_MOSFET.net,MOSFET,M0 (net17 net17 VDD VDD) pmos4
921_missing_MOSFET.net,MOSFET,M6 (net19 VCM1 net23 VDD) pmos4
922_missing_MOSFET.net,MOSFET,M8 (net57 net57 VSS VSS) nmos4
923_missing_MOSFET.net,MOSFET,M5 (VOUT2 net36 IB1 VDD) pmos4
924_missing_MOSFET.net,MOSFET,M5 (VSS VOUT2 IB1 VDD) pmos4
925_missing_MOSFET.net,MOSFET,M8 (net21 net21 net24 VSS) nmos4
926_missing_MOSFET.net,MOSFET,M2 (VOUT1 VB1 VDD VDD) pmos4
927_missing_MOSFET.net,MOSFET,M8 (net57 VB2 VSS VSS) nmos4
928_missing_MOSFET.net,MOSFET,M8 (net14 VCM1 VSS VSS) nmos4
929_missing_MOSFET.net,MOSFET,M2 (net25 VIN2 net11 VDD) pmos4
930_missing_Capacitor.net,Capacitor,C0 (net23 VOUT2) capacitor
931_missing_MOSFET.net,MOSFET,M3 (VOUT2 net26 net54 VDD) pmos4
932_missing_MOSFET.net,MOSFET,M4 (net32 net15 VDD VDD) pmos4
933_missing_MOSFET.net,MOSFET,M3 (IREF2 IREF2 VSS VSS) nmos4
934_missing_MOSFET.net,MOSFET,M0 (IREF1 IREF1 VSS VSS) nmos4
935_missing_MOSFET.net,MOSFET,M0 (net4 IREF1 net13 VSS) nmos4
936_missing_MOSFET.net,MOSFET,M1 (net11 IIN1 VSS VSS) nmos4
937_missing_MOSFET.net,MOSFET,M0 (VREF1 VREF1 VDD VDD) pmos4
938_missing_Resistor.net,Resistor,R0 (VDD VREF1) resistor
939_missing_Resistor.net,Resistor,R0 (VDD VREF1) resistor
94_missing_MOSFET.net,MOSFET,M1 (net07 VB1 VSS VSS) nmos4
940_missing_MOSFET.net,MOSFET,M3 (net12 net21 net22 VSS) nmos4
941_missing_MOSFET.net,MOSFET,M0 (net54 net51 VDD VDD) pmos4
942_missing_MOSFET.net,MOSFET,M1 (net21 net21 VDD VDD) pmos4
943_missing_MOSFET.net,MOSFET,M1 (net38 net38 VDD VDD) pmos4
944_missing_MOSFET.net,MOSFET,M2 (IOUT1 net25 VDD VDD) pmos4
945_missing_Resistor.net,Resistor,R0 (net37 VSS) resistor
946_missing_BJT.net,BJT,Q1 (net10 net10 VSS 0) npn
947_missing_MOSFET.net,MOSFET,M3 (net18 net27 net37 VDD) pmos4
948_missing_Diode.net,Diode,D0 (net37 VSS) diode
949_missing_BJT.net,BJT,Q4 (net15 net15 VREF1 0) npn
950_missing_Resistor.net,Resistor,R3 (net40 VSS) resistor
951_missing_MOSFET.net,MOSFET,M2 (VSS VB2 net38 VDD) pmos4
952_missing_MOSFET.net,MOSFET,M1 (net117 VB3 VDD VDD) pmos4
953_missing_Resistor.net,Resistor,R1 (VOUT1 net20) resistor
954_missing_MOSFET.net,MOSFET,M2 (net14 VIN1 net9 VSS) nmos4
955_missing_MOSFET.net,MOSFET,M2 (VOUT1 IB1 net16 VSS) nmos4
956_missing_Resistor.net,Resistor,R1 (VDD IOUT1) resistor
957_missing_Resistor.net,Resistor,R2 (VDD IOUT1) resistor
958_missing_MOSFET.net,MOSFET,M1 (IOUT1 net12 VDD VDD) pmos4
959_missing_MOSFET.net,MOSFET,M7 (VOUT1 net11 VSS VSS) nmos4
96_missing_MOSFET.net,MOSFET,M2 (VOUT2 VIN2 net017 VSS) nmos4
960_missing_MOSFET.net,MOSFET,M1 (VOUT1 net11 VSS VSS) nmos4
961_missing_MOSFET.net,MOSFET,M2 (IB1 IB1 VDD VDD) pmos4
962_missing_MOSFET.net,MOSFET,M11 (VOUT6 VB2 VSS VSS) nmos4
963_missing_MOSFET.net,MOSFET,M14 (net52 VB2 net62 VSS) nmos4
964_missing_MOSFET.net,MOSFET,M3 (VOUT1 IB1 VDD VDD) pmos4
965_missing_MOSFET.net,MOSFET,M1 (net12 net12 VDD VDD) pmos4
966_missing_MOSFET.net,MOSFET,M2 (VOUT1 VB2 net10 VDD) pmos4
967_missing_MOSFET.net,MOSFET,M0 (VOUT1 VB1 VDD VDD) pmos4
968_missing_MOSFET.net,MOSFET,M0 (net17 net17 VDD VDD) pmos4
969_missing_MOSFET.net,MOSFET,M3 (VOUT1 IB1 VDD VDD) pmos4
97_missing_Resistor.net,Resistor,R0 (VOUT1 VDD) resistor
970_missing_MOSFET.net,MOSFET,M0 (net14 net14 VDD VDD) pmos4
971_missing_Resistor.net,Resistor,R0 (VDD IIN1) resistor
972_missing_MOSFET.net,MOSFET,M0 (net11 VB4 VDD VDD) pmos4
973_missing_Resistor.net,Resistor,R0 (VDD IOUT1) resistor
974_missing_MOSFET.net,MOSFET,M3 (net19 VIN1 VDD VDD) pmos4
975_missing_MOSFET.net,MOSFET,M2 (net15 IB1 IIN1 VSS) nmos4
976_missing_MOSFET.net,MOSFET,M5 (VIN1 net7 VSS VSS) nmos4
977_missing_MOSFET.net,MOSFET,M0 (VDD VIN1 VOUT1 VSS) nmos4
978_missing_MOSFET.net,MOSFET,M2 (VOUT1 net13 VDD VDD) pmos4
979_missing_MOSFET.net,MOSFET,M2 (VOUT1 VIN1 VDD VDD) pmos4
980_missing_Capacitor.net,Capacitor,C2 (VOUT1 VSS) capacitor
981_missing_MOSFET.net,MOSFET,M25 (VOUT1 VOUT2 net147 VDD) pmos4
982_missing_MOSFET.net,MOSFET,M0 (net33 net34 VDD VDD) pmos4
983_missing_MOSFET.net,MOSFET,M17 (VOUT1 VB1 VSS VSS) nmos4
984_missing_MOSFET.net,MOSFET,M15 (net13 VB1 VSS VSS) nmos4
985_missing_MOSFET.net,MOSFET,M7 (net14 VB1 VSS VSS) nmos4
986_missing_MOSFET.net,MOSFET,M15 (VOUT1 net46 net58 VSS) nmos4
987_missing_MOSFET.net,MOSFET,M3 (net9 VIN2 net13 VDD) pmos4
988_missing_MOSFET.net,MOSFET,M6 (net11 VIN2 net10 VSS) nmos4
989_missing_MOSFET.net,MOSFET,M2 (net29 IB1 VDD VDD) pmos4
990_missing_Capacitor.net,Capacitor,C1 (VOUT1 VSS) capacitor
991_missing_MOSFET.net,MOSFET,M10 (net10 net10 VSS VSS) nmos4
992_missing_MOSFET.net,MOSFET,M4 (net27 net15 net16 VDD) pmos4
993_missing_MOSFET.net,MOSFET,M6 (net58 net42 VDD VDD) pmos4
994_missing_Capacitor.net,Capacitor,C0 (net11 VIN1) capacitor
995_missing_Capacitor.net,Capacitor,C0 (VOUT1 net26) capacitor
996_missing_MOSFET.net,MOSFET,M16 (net79 net79 net44 VSS) nmos4
997_missing_MOSFET.net,MOSFET,M6 (net21 IB1 VSS VSS) nmos4
998_missing_MOSFET.net,MOSFET,M0 (net7 net21 VDD VDD) pmos4
999_missing_MOSFET.net,MOSFET,M8 (net60 net56 VSS VSS) nmos4
Opamp1461_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1462_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1463_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
Opamp1464_missing_MOSFET.net,MOSFET,MM13 (VOUT1 net1003 net31 VSS) nmos4
Opamp1465_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
Opamp1466_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
Opamp1467_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
Opamp1468_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
Opamp1469_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1470_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp1471_missing_MOSFET.net,MOSFET,MM7 (net11 VIN2 net14 net27) pmos4
Opamp1472_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
Opamp1473_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1474_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
Opamp1475_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
Opamp1476_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB3 VSS) nmos4
Opamp1477_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
Opamp1478_missing_MOSFET.net,MOSFET,MM7 (net11 VIN2 net14 net27) pmos4
Opamp1479_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp1480_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1481_missing_MOSFET.net,MOSFET,MM0 (net26 VIN2 net10 VSS) nmos4
Opamp1482_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1483_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp1484_missing_MOSFET.net,MOSFET,MM3 (net32 VIN1 net10 VSS) nmos4
Opamp1485_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp1486_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 net15 VSS) nmos4
Opamp1487_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
Opamp1488_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp1489_missing_MOSFET.net,MOSFET,MM1 (VB4 net1006 VDD VDD) pmos4
Opamp1490_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1491_missing_Resistor.net,Resistor,RR0 (VDD net6) resistor
Opamp1492_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1493_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1494_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
Opamp1495_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
Opamp1496_missing_MOSFET.net,MOSFET,MM0 (net26 VIN2 net10 VSS) nmos4
Opamp1497_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1498_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
Opamp1499_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp1500_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1501_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1502_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp1503_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp1504_missing_MOSFET.net,MOSFET,MM5 (net014 net014 VSS VSS) nmos4
Opamp1505_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
Opamp1506_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp1507_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp1508_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp1509_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp1510_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net24 VDD) pmos4
Opamp1511_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 net15 VSS) nmos4
Opamp1512_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
Opamp1513_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp1514_missing_MOSFET.net,MOSFET,MM6 (net15 net1006 VDD VDD) pmos4
Opamp1515_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp1516_missing_Resistor.net,Resistor,RR0 (VB1 net010) resistor
Opamp1517_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp1518_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp1519_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
Opamp1520_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
Opamp1521_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
Opamp1522_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp1523_missing_MOSFET.net,MOSFET,MM1 (VB2 net1006 VDD VDD) pmos4
Opamp1524_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1525_missing_MOSFET.net,MOSFET,MM1 (net10 net1007 VSS VSS) nmos4
Opamp1526_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1527_missing_MOSFET.net,MOSFET,MM2 (VB2 net1007 VSS VSS) nmos4
Opamp1528_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1529_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp1530_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1531_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1532_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp1533_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1534_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp1535_missing_MOSFET.net,MOSFET,MM1 (net9 net1007 VSS VSS) nmos4
Opamp1536_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
Opamp1537_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp1538_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1539_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
Opamp1540_missing_MOSFET.net,MOSFET,MM0 (neta neta VDD VDD) pmos4
Opamp1541_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
Opamp1542_missing_MOSFET.net,MOSFET,MM1 (net1005 neta VDD VDD) pmos4
Opamp1543_missing_MOSFET.net,MOSFET,MM1 (net1007 VB2 VDD VDD) pmos4
Opamp1544_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1545_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
Opamp1546_missing_MOSFET.net,MOSFET,MM0 (VB1 net1005 VSS VSS) nmos4
Opamp1547_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp1548_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1549_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1550_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp1551_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp1552_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
Opamp1553_missing_MOSFET.net,MOSFET,MM1 (net36 net23 VDD VDD) pmos4
Opamp1554_missing_MOSFET.net,MOSFET,MM6 (net35 net12 VDD VDD) pmos4
Opamp1555_missing_MOSFET.net,MOSFET,MM10 (net10 VB1 net35 VDD) pmos4
Opamp1556_missing_MOSFET.net,MOSFET,MM13 (VOUT1 net1003 net31 VSS) nmos4
Opamp1557_missing_MOSFET.net,MOSFET,MM4 (net17 VB2 VSS VSS) nmos4
Opamp1558_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 net15 VSS) nmos4
Opamp1559_missing_MOSFET.net,MOSFET,MM0 (net12 VIN2 net17 VSS) nmos4
Opamp1560_missing_MOSFET.net,MOSFET,MM3 (VOUT1 VB1 net025 VDD) pmos4
Opamp1561_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1562_missing_MOSFET.net,MOSFET,MM6 (net16 VIN1 net14 net27) pmos4
Opamp1563_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp1564_missing_MOSFET.net,MOSFET,MM13 (net024 net012 VDD VDD) pmos4
Opamp1565_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp1566_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
Opamp1567_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
Opamp1568_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
Opamp1569_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1570_missing_MOSFET.net,MOSFET,MM0 (net010 VB3 VSS VSS) nmos4
Opamp1571_missing_MOSFET.net,MOSFET,MM3 (net32 VIN1 net10 VSS) nmos4
Opamp1572_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp1573_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1574_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp1575_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
Opamp1576_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1577_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1578_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1579_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1580_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
Opamp1581_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1582_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
Opamp1583_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net32 VDD) pmos4
Opamp1584_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1585_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 net15 VSS) nmos4
Opamp1586_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
Opamp1587_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
Opamp1588_missing_Resistor.net,Resistor,RR0 (VB3 net010) resistor
Opamp1589_missing_MOSFET.net,MOSFET,MM4 (net28 VIN2 net12 net22) pmos4
Opamp1590_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp1591_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp1592_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1593_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB3 VSS) nmos4
Opamp1594_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1595_missing_MOSFET.net,MOSFET,MM6 (net15 net1006 VDD VDD) pmos4
Opamp1596_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp1597_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net24 VDD) pmos4
Opamp1598_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1599_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net24 VDD) pmos4
Opamp1600_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp1601_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 net15 VSS) nmos4
Opamp1602_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
Opamp1603_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
Opamp1604_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp1605_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp1606_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp1607_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp1608_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1609_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1610_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp1611_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
Opamp1612_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
Opamp1613_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
Opamp1614_missing_MOSFET.net,MOSFET,MM0 (VB1 VB1 VDD VDD) pmos4
Opamp1615_missing_MOSFET.net,MOSFET,MM2 (net1007 net10 VDD VDD) pmos4
Opamp1616_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1617_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp1618_missing_MOSFET.net,MOSFET,MM10 (VB1 net1007 VSS VSS) nmos4
Opamp1619_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp1620_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1621_missing_MOSFET.net,MOSFET,MM2 (net1007 net1007 VSS VSS) nmos4
Opamp1622_missing_MOSFET.net,MOSFET,MM5 (net014 net014 VSS VSS) nmos4
Opamp1623_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
Opamp1624_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp1625_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1626_missing_MOSFET.net,MOSFET,MM0 (neta neta VDD VDD) pmos4
Opamp1627_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1628_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1629_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1630_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1631_missing_MOSFET.net,MOSFET,MM4 (VB1 net1005 VSS VSS) nmos4
Opamp1632_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
Opamp1633_missing_MOSFET.net,MOSFET,MM5 (net014 net014 VSS VSS) nmos4
Opamp1634_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp1635_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1636_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1637_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp1638_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1639_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1640_missing_MOSFET.net,MOSFET,MM2 (net1006 net12 VB2 VSS) nmos4
Opamp1641_missing_MOSFET.net,MOSFET,MM4 (net17 VB2 VSS VSS) nmos4
